detail_url,main_image_url,title_full,museum_detail,category_detail,era_detail,level,entry_year,material,gallery_urls,local_main_image,local_gallery_images
https://www.museumschina.cn/collection/details?id=ac3b49d090b34f988628fac4dbefbb63,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1023_wm.jpg,新石器深黄褐色四大圆圈双耳彩陶壶,五华县博物馆,陶器,新石器时代,二级,1989.0,单一/-/-,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1023_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1024_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1025_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1026_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1027_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1028_wm.jpg,images/2e3523cec664a2f26d12f1adc08c19e1.jpg,images/2e3523cec664a2f26d12f1adc08c19e1.jpg|images/b658d90adfbd74c8e0d3aa4f15597552.jpg|images/85faa1642023421fd90221a21257b036.jpg|images/72d77eb0756134754373cc66d3a98380.jpg|images/87f06f52fd10270f1692ff2a82d53c6c.jpg|images/f3709525734858a270a87af9b4ac0ca4.jpg
https://www.museumschina.cn/collection/details?id=ACC1ED13F96C4A11A5FD5C52313000C9,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-A-0001_wm.jpg,新石器时代马家窑文化“回”字纹双耳彩陶盆,临夏市博物馆,陶器,新石器时代,一级,1994.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-F-0001_wm.jpg,images/895d36cb93feefb940e7bbc46058fa3d.jpg,images/895d36cb93feefb940e7bbc46058fa3d.jpg|images/7ee3e7b92cb19f480a1f7aa13388c244.jpg|images/0fdfb9a575e16e49c19ff0c6c1b5105d.jpg|images/2d9df0031f96b8660c0f8dd94de65dbe.jpg
https://www.museumschina.cn/collection/details?id=ad8551f6cdc9494fa2daa7a051228ba0,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-A-0001_wm.jpg,新石器时代陶釜,闽清县博物馆,陶器,新石器时代,一般,2013.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-F-0001_wm.jpg,images/7c776f9e5dab70736c84c032c60a7072.jpg,images/7c776f9e5dab70736c84c032c60a7072.jpg|images/403ca0690a60f0209ea61bde27cb03c5.jpg|images/be57aa71eb979e91942ddab324b2ee36.jpg|images/aab543a0d69196f7670eb098315d2ba6.jpg|images/4829858c16763e64420158b53e2289e3.jpg
https://www.museumschina.cn/collection/details?id=a67059fef251404580fd7fee1a02c340,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-A-0001_wm.jpg,半山类型折线锯齿纹双耳彩陶罐,榆中县博物馆,陶器,新石器时代,一级,1985.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-C-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-F-0001_wm.jpg,images/81aa83b525a8698570f127e837dffdad.jpg,images/81aa83b525a8698570f127e837dffdad.jpg|images/2334d1ac09664a04bab5beaf51f50151.jpg|images/cb22d0b959c58c8d44619f95a8fd9fec.jpg|images/7b7bcca50a03b54ca6fbe114334e217b.jpg|images/b5e8980445d218c88378577326583e8f.jpg|images/2ef55fd4b8487ed245b5fd021e1912b0.jpg
https://www.museumschina.cn/collection/details?id=A6992DDD16204798A2D8B614C512DC62,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-A-0001_wm.jpg,新石器时代野石山遗址褐陶纺轮,云南省昭通市鲁甸县数字博物馆,陶器,新石器时代,一般,2006.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-F-0001_wm.jpg,images/36e0a9226d8432b1faab7af91142c269.jpg,images/36e0a9226d8432b1faab7af91142c269.jpg|images/37fe2858ede2a25d1df39feb188f15f8.jpg|images/e2ed583e1bc7867c0b0d6d06c4463aad.jpg
https://www.museumschina.cn/collection/details?id=a6cb7dcc7eb94255ad5376886bc7d54f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-A-0001_wm.jpg,新石器时代辛店文化绳纹双耳彩陶罐,东乡族自治县民族博物馆,陶器,新石器时代,二级,1987.0,单一/无机质/泥,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-F-0001_wm.jpg,images/dbf81bc2e2085c5efeea3d5cdc1f7ce9.jpg,images/dbf81bc2e2085c5efeea3d5cdc1f7ce9.jpg|images/c737cd2c65abc2903d3b5ac52f147e33.jpg|images/94ff6466482ad3e9b33f1adfc0703c0d.jpg|images/d8a50e978e2e9930e628b184b114e1c3.jpg|images/ba4cd2f18527a0db8894f76bd1e1dd7b.jpg|images/3c6fabd61db89b7fbb8cdcb3437c0b75.jpg
https://www.museumschina.cn/collection/details?id=a6d47add2daa4573be050ac208af17cf,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0001_wm.jpg,新石器时代马家窑文化马厂类型平行锯齿纹双耳壶,永靖县博物馆,陶器,新石器时代,一级,1989.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0003_wm.jpg,images/077ddc63bc2f92a4fc009249901fbf2c.jpg,images/077ddc63bc2f92a4fc009249901fbf2c.jpg|images/dc2336e6b756d2e3a2c37e259bff8732.jpg|images/8f87a64058a7130331ab9fc21c0901e7.jpg
https://www.museumschina.cn/collection/details?id=A6E9EA2977E345C4B320251C69BB5D78,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-A-0001_wm.jpg,良渚文化灰陶网格纹瓦足盆,上海金山区博物馆,陶器,新石器时代,二级,2007.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-F-0001_wm.jpg,images/63094b6fbba050afa32b8056f1e28210.jpg,images/63094b6fbba050afa32b8056f1e28210.jpg|images/0b665daa1820b48f2b66904bdf3b240b.jpg|images/009ba01a058f2cfa0680013a9def6d1d.jpg
https://www.museumschina.cn/collection/details?id=A702C584639D430296DB21232F414ED7,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-B-0001_wm.jpg,新石器时代良渚文化灰陶盆,嘉善县博物馆（嘉善县文物保护所）,陶器,新石器时代,一般,1990.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-F-0001_wm.jpg,images/3a2207ccfad70e216721793e55a7cec8.jpg,images/3a2207ccfad70e216721793e55a7cec8.jpg|images/71b0050a63a01e153b1df7edda76d47b.jpg|images/d13564d22983f41ddd19b7079227b45a.jpg
https://www.museumschina.cn/collection/details?id=A7BCF6756EE146478FA7EC6B05BB597B,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000239/6229012180000400000239-A-0001_wm.jpg,新石器时代马家窑文化菱形纹双耳彩罐,临夏市博物馆,陶器,新石器时代,二级,1994.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000239/6229012180000400000239-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000239/6229012180000400000239-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000239/6229012180000400000239-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000239/6229012180000400000239-F-0001_wm.jpg,images/6a45af7c7c78f6b3a05cd199d47fea32.jpg,images/6a45af7c7c78f6b3a05cd199d47fea32.jpg|images/61c871b48dfbdd5aca94a0c3f4e6af26.jpg|images/1a87445fada5d26f417c9a8fecd1f2ad.jpg|images/20c7ab2711f2431523f65442c762f1a9.jpg
https://www.museumschina.cn/collection/details?id=A88B5E9B34854AF085EEE77610D67C53,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000007/5323242180000300000007-A-0001_wm.jpg,新石器时代敞口单耳双纽夹砂褐陶罐,云南省楚雄彝族自治州南华县数字博物馆,陶器,新石器时代,未定级,2010.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000007/5323242180000300000007-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000007/5323242180000300000007-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000007/5323242180000300000007-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000007/5323242180000300000007-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000007/5323242180000300000007-E-0002_wm.jpg,images/ddf44ffa1233d1697e5618bb1dc2c121.jpg,images/ddf44ffa1233d1697e5618bb1dc2c121.jpg|images/8aae431a495bab57901c805ba624908e.jpg|images/6615f04f809e11c574afc9bb6044288d.jpg|images/2868e58f856b16015edc961d505d74a1.jpg|images/c1bd3fdd5a64a79536d81ff11b96507f.jpg
https://www.museumschina.cn/collection/details?id=A90FB13DE80F452D9849FDB4EDB526BC,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/02/05/21800001/00002190/2302052180000100002190-A-0001_wm.jpg,新石器时代素面陶器口沿残片,昂昂溪遗址博物馆,陶器,新石器时代,一般,1980.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/02/05/21800001/00002190/2302052180000100002190-A-0001_wm.jpg,images/9219c555a9fa136311899f1f3606914c.jpg,images/9219c555a9fa136311899f1f3606914c.jpg
https://www.museumschina.cn/collection/details?id=a960d2794dd14ad5b2ce8ab7ed7db179,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-A-0001_wm.jpg,新石器时代仰韶文化葫芦口红陶瓶,正宁县博物馆,陶器,新石器时代,二级,1988.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-F-0001_wm.jpg,images/2df2d4afe5aedc9699277b20f0974036.jpg,images/2df2d4afe5aedc9699277b20f0974036.jpg|images/fc3fd3b2eabef8e02520ffc367f51933.jpg|images/c6db4e50df8b8018cecfb3492c2d9ef9.jpg|images/a8cfe9f08477d29797eae454805e4b1e.jpg
https://www.museumschina.cn/collection/details?id=A9C1F55B51484E188EE8CA34592E8B9B,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-B-0001_wm.jpg,新石器时代良渚文化泥质灰陶带盖双鼻壶,海宁市博物馆,陶器,新石器时代,三级,1991.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-D-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-D-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-F-0001_wm.jpg,images/7804117b9a7d084337202909056d9d69.jpg,images/7804117b9a7d084337202909056d9d69.jpg|images/995ee2f70b5807cf8b0d002020d624b0.jpg|images/f6833c7584ee3459b9373824faabaeef.jpg|images/c5a340275221b41f9950160bbf098712.jpg|images/85ab5d572aec6bfd94e292b8a917ff5b.jpg
https://www.museumschina.cn/collection/details?id=9c5d82aa9ef64e7dbdc3226412bd8708,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-A-0001_wm.jpg,新石器时代马家窑文化马厂类型四球纹彩陶瓮,-,陶器,新石器时代,二级,1997.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/01/14/21800006/00000013/4401142180000600000013-F-0001_wm.jpg,images/edec8850481f82830d7f9a834c032512.jpg,images/edec8850481f82830d7f9a834c032512.jpg|images/a7186ea38c48574c1e4082d0048e7194.jpg|images/ae873a533d7d7e0635ad954e753acf0e.jpg|images/528b78bbf195a09ac79d62f4073b3a18.jpg|images/56ad361e5e0fb154cbe69cb8786ad352.jpg|images/22c36641999c5faefafa0f4607618205.jpg
https://www.museumschina.cn/collection/details?id=9cda827b1a1a48598cb23656ac13cc40,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/21/21800005/10015603/3501212180000510015603-A-0001_wm.jpg,新石器时代陶釜,闽侯县博物馆,陶器,新石器时代,三级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/21/21800005/10015603/3501212180000510015603-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/21/21800005/10015603/3501212180000510015603-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/21/21800005/10015603/3501212180000510015603-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/21/21800005/10015603/3501212180000510015603-F-0001_wm.jpg,images/6f5667892844939f419ef3abb6d6d935.jpg,images/6f5667892844939f419ef3abb6d6d935.jpg|images/cde7f1b518e642d4fef0a183335422fa.jpg|images/360fd09f12cc11b043a28be75d24eff8.jpg|images/c7f5190e93a929b24bbd9ba8e2c62592.jpg
https://www.museumschina.cn/collection/details?id=9d38d847816a4bbc951aacafc19d20de,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-A-0001_wm.jpg,石岭下类型鲵鱼纹彩陶瓶,武山县博物馆,陶器,新石器时代,一级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-C-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/24/21800001/00002828/6205242180000100002828-F-0001_wm.jpg,images/88ca075add52c384b88342cd9aae8fd0.jpg,images/88ca075add52c384b88342cd9aae8fd0.jpg|images/c5d29d0cd616d4121d248678dcd870d2.jpg|images/cce2f6e77e0d0931df29949c0850d204.jpg|images/c29c6ecf78f28b103ac826dfac3f506d.jpg|images/cceab85d1835d4c6aafd58c546818c0e.jpg|images/854edd0c14a0617016a7edd589367b48.jpg
https://www.museumschina.cn/collection/details?id=9D676DA3358C4131BF54F83E93507FCB,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-A-0001_wm.jpg,新石器时代马家浜文化泥质夹砂红陶高足豆,浙江省宁波市象山县数字博物馆,陶器,新石器时代,一级,1998.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/02/25/21800001/00000244/3302252180000100000244-F-0001_wm.jpg,images/76e22c56323222a51283c5c5b2c5a004.jpg,images/76e22c56323222a51283c5c5b2c5a004.jpg|images/96847487c5b2186048d2667619c01001.jpg|images/ed2b75d0662f41da97d72ce4ad4ed135.jpg|images/ce901053593e0a7f75814bffb1a09a5d.jpg|images/bf9a754b30d71cd8c8f91459c9630d52.jpg|images/ff85289770f790b13221b447ee8af20c.jpg
https://www.museumschina.cn/collection/details?id=9DD001EF49F743788E5367DCAEEB630A,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/12/22/21800001/00000104/2312222180000100000104-A-0001_wm.jpg,新石器时代灰褐色夹砂陶陶器器耳,黑龙江省绥化市兰西县数字博物馆,陶器,新石器时代,一般,1998.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/12/22/21800001/00000104/2312222180000100000104-A-0001_wm.jpg,images/ec9070401afb0cbea8d2354f4183f29a.jpg,images/ec9070401afb0cbea8d2354f4183f29a.jpg
https://www.museumschina.cn/collection/details?id=9F83CDF873194A8D81E0041CC03C1AB9,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00001975/6229012180000400001975-A-0001_wm.jpg,新石器时代人头形彩陶器盖,临夏市博物馆,陶器,新石器时代,一级,1992.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00001975/6229012180000400001975-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00001975/6229012180000400001975-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00001975/6229012180000400001975-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00001975/6229012180000400001975-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00001975/6229012180000400001975-A-0005_wm.jpg,images/5490579c08de96c46fb5ea25ed9ba9fb.jpg,images/5490579c08de96c46fb5ea25ed9ba9fb.jpg|images/5eb6af8b5e2ffa5f682c8fe40603de61.jpg|images/194e3757b19ebd490e2018a4425bfa06.jpg|images/67c5e4dd645dce10dcceb9b5c15c83d4.jpg|images/37ff942bfba524a60e8d15b13ce57fb0.jpg
