detail_url,main_image_url,title_full,museum_detail,category_detail,era_detail,level,entry_year,material,gallery_urls
https://www.museumschina.cn/collection/details?id=B579C41033F345CBA431A06DD351B400,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/28/21800010/00000244/5323282180001000000244-A-0001_wm.jpg,新石器时代盛有粉状物的陶碗,元谋县博物馆,陶器,新石器时代,未定级,1999,复合或组合/有机无机复合或组合/其他植物质,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/28/21800010/00000244/5323282180001000000244-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/28/21800010/00000244/5323282180001000000244-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/28/21800010/00000244/5323282180001000000244-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/28/21800010/00000244/5323282180001000000244-E-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=b49acfdbc97540d7a22f3ccea4dffc8f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/14/08/27/21800006/10007376/1408272180000610007376-A-0001_wm.jpg,新石器时代庙底沟二期文化彩绘红陶罐,垣曲县自然博物馆,陶器,新石器时代,一级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/14/08/27/21800006/10007376/1408272180000610007376-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/14/08/27/21800006/10007376/1408272180000610007376-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/14/08/27/21800006/10007376/1408272180000610007376-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/14/08/27/21800006/10007376/1408272180000610007376-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/14/08/27/21800006/10007376/1408272180000610007376-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=B42F54364B3B4B31A62B9EC62A526D36,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/10/81/21800004/00000371/3310812180000400000371-A-0001_wm.jpg,新石器时代马家窑文化宽带纹彩陶罐,浙江省台州市温岭市数字博物馆,陶器,新石器时代,未定级,2009,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/10/81/21800004/00000371/3310812180000400000371-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/10/81/21800004/00000371/3310812180000400000371-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/10/81/21800004/00000371/3310812180000400000371-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/10/81/21800004/00000371/3310812180000400000371-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=b2d452a93acb4918bed42951a76caaf6,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/23/41800001/00000785/6205234180000100000785-A-0001_wm.jpg,波纹双耳彩陶罐,甘谷县博物馆,陶器,新石器时代,二级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/05/23/41800001/00000785/6205234180000100000785-A-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=B23E7B4AA2BD4C3F9E44C753AC18EB7F,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/28/21800003/00001419/5329282180000300001419-A-0001_wm.jpg,新石器时代新光遗址陶纺轮,云南省大理白族自治州永平县数字博物馆,陶器,新石器时代,一般,1997,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/28/21800003/00001419/5329282180000300001419-A-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=b1ce599631914f008f558bcca169d1b6,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001363/6229232180000300001363-A-0001_wm.jpg,新石器时代马家窑文化马厂类型四大圈菱格纹双耳罐,永靖县博物馆,陶器,新石器时代,一级,1989,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001363/6229232180000300001363-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001363/6229232180000300001363-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001363/6229232180000300001363-A-0003_wm.jpg
https://www.museumschina.cn/collection/details?id=B1AC447D56C6439099ABC417A6106E86,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/05/23/21800001/00000018/2305232180000100000018-A-0001_wm.jpg,新石器时代篦点纹碟纹陶纺轮,宝清县博物馆,陶器,新石器时代,三级,2012,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/05/23/21800001/00000018/2305232180000100000018-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/05/23/21800001/00000018/2305232180000100000018-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=b0d619a64b414ecdae95588a05cd6a5f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/51/33/23/21800001/00000205/5133232180000100000205-A-0001_wm.jpg,新石器时代陶双耳铜罐,四川省甘孜藏族自治州丹巴县数字博物馆,陶器,新石器时代,未定级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/51/33/23/21800001/00000205/5133232180000100000205-A-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=B07FA182F5764483A8C0B5F0569A7065,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-A-0001_wm.jpg,新石器时代彩绘六大圆圈内方格纹双系大陶罐,封开县博物馆,陶器,新石器时代,二级,1988,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-C-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/12/25/21800001/00003212/4412252180000100003212-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=B02383D993064ED6A3C6129D2F82D6F9,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-A-0001_wm.jpg,新石器时代网坠,剑川县民族博物馆,陶器,新石器时代,一般,2008,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-C-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/29/31/21800023/00001922/5329312180002300001922-C-0004_wm.jpg
https://www.museumschina.cn/collection/details?id=afe61bac5b4a4d7c86ac96de4e766cff,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/02/25/21800001/00000103/2302252180000100000103-A-0001_wm.jpg,新石器时代陶纺轮,甘南县金代长城博物馆（文物管理所）,陶器,新石器时代,一般,1988,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/02/25/21800001/00000103/2302252180000100000103-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/02/25/21800001/00000103/2302252180000100000103-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/02/25/21800001/00000103/2302252180000100000103-D-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=b7412f8302084e7ca55ace53d80fb418,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/08/22/21800007/10001331/3508222180000710001331-A-0001_wm.jpg,新石器时代彩陶片,闽东畲族博物馆（宁德市博物馆）,陶器,新石器时代,未定级,2010,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/08/22/21800007/10001331/3508222180000710001331-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/08/22/21800007/10001331/3508222180000710001331-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/08/22/21800007/10001331/3508222180000710001331-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/08/22/21800007/10001331/3508222180000710001331-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=b71b63ab1a964b8486c5570dab3d8940,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-A-0001_wm.jpg,齐家文化大双耳素陶罐,积石山保安族东乡族撒拉族自治县博物馆,陶器,新石器时代,二级,1989,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/27/21800001/00000071/6229272180000100000071-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=B1AC447D56C6439099ABC417A6106E86,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/05/23/21800001/00000018/2305232180000100000018-A-0001_wm.jpg,新石器时代篦点纹碟纹陶纺轮,宝清县博物馆,陶器,新石器时代,三级,2012,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/05/23/21800001/00000018/2305232180000100000018-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/23/05/23/21800001/00000018/2305232180000100000018-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=b0d619a64b414ecdae95588a05cd6a5f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/51/33/23/21800001/00000205/5133232180000100000205-A-0001_wm.jpg,新石器时代陶双耳铜罐,四川省甘孜藏族自治州丹巴县数字博物馆,陶器,新石器时代,未定级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/51/33/23/21800001/00000205/5133232180000100000205-A-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=a960d2794dd14ad5b2ce8ab7ed7db179,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-A-0001_wm.jpg,新石器时代仰韶文化葫芦口红陶瓶,正宁县博物馆,陶器,新石器时代,二级,1988,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/10/25/21800001/00000159/6210252180000100000159-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=A9C1F55B51484E188EE8CA34592E8B9B,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-B-0001_wm.jpg,新石器时代良渚文化泥质灰陶带盖双鼻壶,海宁市博物馆,陶器,新石器时代,三级,1991,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-D-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-D-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/81/21800001/00006505/3304812180000100006505-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=AA79840D0EFF4E29BFAFD4F2DF74AA64,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/06/23/21800001/00000480/6206232180000100000480-A-0001_wm.jpg,单耳单鋬篮纹红陶钵,天祝藏族自治县博物馆,陶器,新石器时代,三级,2009,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/06/23/21800001/00000480/6206232180000100000480-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/06/23/21800001/00000480/6206232180000100000480-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/06/23/21800001/00000480/6206232180000100000480-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/06/23/21800001/00000480/6206232180000100000480-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/06/23/21800001/00000480/6206232180000100000480-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=aa1ff0027ec04b4d8c99a856c53ba57f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/21/21800002/00000056/6229212180000200000056-A-0001_wm.jpg,新石器时代辛店文化双耳兽纹彩陶罐,临夏县博物馆,陶器,新石器时代,三级,1991,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/21/21800002/00000056/6229212180000200000056-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/21/21800002/00000056/6229212180000200000056-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/21/21800002/00000056/6229212180000200000056-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=ab67ba55c5e74a18932632c8d260d387,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001339/6229232180000300001339-A-0001_wm.jpg,新石器时代马家窑文化马厂类型四大圈肢爪纹双耳彩陶罐,永靖县博物馆,陶器,新石器时代,一级,1991,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001339/6229232180000300001339-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001339/6229232180000300001339-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001339/6229232180000300001339-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=AC93A0B9286544729456508A8E59FC21,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000048/5323242180000300000048-A-0000_wm.jpg,新石器时代陶瓶,云南省楚雄彝族自治州南华县数字博物馆,陶器,新石器时代,一般,1996,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000048/5323242180000300000048-A-0000_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000048/5323242180000300000048-B-0000_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000048/5323242180000300000048-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000048/5323242180000300000048-C-0000_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/23/24/21800003/00000048/5323242180000300000048-E-0000_wm.jpg
https://www.museumschina.cn/collection/details?id=ac3b49d090b34f988628fac4dbefbb63,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1023_wm.jpg,新石器深黄褐色四大圆圈双耳彩陶壶,五华县博物馆,陶器,新石器时代,二级,1989,单一/-/-,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1023_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1024_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1025_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1026_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1027_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/44/14/24/21800001/80000031/4414242180000180000031-A-1028_wm.jpg
https://www.museumschina.cn/collection/details?id=ACC1ED13F96C4A11A5FD5C52313000C9,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-A-0001_wm.jpg,新石器时代马家窑文化“回”字纹双耳彩陶盆,临夏市博物馆,陶器,新石器时代,一级,1994,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/01/21800004/00000837/6229012180000400000837-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=ad8551f6cdc9494fa2daa7a051228ba0,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-A-0001_wm.jpg,新石器时代陶釜,闽清县博物馆,陶器,新石器时代,一般,2013,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/35/01/24/21800002/10023895/3501242180000210023895-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=a67059fef251404580fd7fee1a02c340,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-A-0001_wm.jpg,半山类型折线锯齿纹双耳彩陶罐,榆中县博物馆,陶器,新石器时代,一级,1985,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-C-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/01/23/21800001/00003158/6201232180000100003158-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=A6992DDD16204798A2D8B614C512DC62,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-A-0001_wm.jpg,新石器时代野石山遗址褐陶纺轮,云南省昭通市鲁甸县数字博物馆,陶器,新石器时代,一般,2006,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/53/06/21/21800002/00000540/5306212180000200000540-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=a6cb7dcc7eb94255ad5376886bc7d54f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-A-0001_wm.jpg,新石器时代辛店文化绳纹双耳彩陶罐,东乡族自治县民族博物馆,陶器,新石器时代,二级,1987,单一/无机质/泥,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-C-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/26/21800001/00000349/6229262180000100000349-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=a6d47add2daa4573be050ac208af17cf,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0001_wm.jpg,新石器时代马家窑文化马厂类型平行锯齿纹双耳壶,永靖县博物馆,陶器,新石器时代,一级,1989,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/62/29/23/21800003/00001361/6229232180000300001361-A-0003_wm.jpg
https://www.museumschina.cn/collection/details?id=A6E9EA2977E345C4B320251C69BB5D78,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-A-0001_wm.jpg,良渚文化灰陶网格纹瓦足盆,上海金山区博物馆,陶器,新石器时代,二级,2007,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/31/01/16/21800002/00002304/3101162180000200002304-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=A702C584639D430296DB21232F414ED7,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-B-0001_wm.jpg,新石器时代良渚文化灰陶盆,嘉善县博物馆（嘉善县文物保护所）,陶器,新石器时代,一般,1990,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/33/04/21/21800002/00001887/3304212180000200001887-F-0001_wm.jpg
